Dates,ABI BB Equity,AD NA Equity,ADS GY Equity,AI FP Equity,AIR FP Equity,ALV GY Equity,AMS SQ Equity,ASML NA Equity,BAS GY Equity,BAYN GY Equity,BBVA SQ Equity,BMW GY Equity,BN FP Equity,BNP FP Equity,CRH ID Equity,CS FP Equity,DAI GY Equity,DG FP Equity,DPW GY Equity,DTE GY Equity,EL FP Equity,ENEL IM Equity,ENGI FP Equity,ENI IM Equity,FP FP Equity,FRE GY Equity,GLE FP Equity,IBE SQ Equity,INGA NA Equity,ISP IM Equity,ITX SQ Equity,KER FP Equity,LIN GY Equity,MC FP Equity,MUV2 GY Equity,NOKIA FH Equity,OR FP Equity,ORA FP Equity,PHIA NA Equity,SAF FP Equity,SAN FP Equity,SAN SQ Equity,SAP GY Equity,SIE GY Equity,SU FP Equity,TEF SQ Equity,UNA NA Equity,URW NA Equity,VIV FP Equity,VOW3 GY Equity
2/5/2010,34.07,10.3824,35.175,52.0302,14.1,77.61,#N/A N/A,22.665,39.43,46.075,9.2913,29.92,40.12,47.105,16.82,14.28,32.32,38.08,12.14,9.211,41.02,3.73,26.225,16.01,40.13,14.383,38.38,5.84,6.27,2.3986,8.619,76.21,#N/A N/A,67.47,106.25,9.75,73.1,16.23,20.985,13.955,51.68,9.0831,33.385,59.76,36.125,16.2538,21.01,156.25,17.2548,58.883
2/12/2010,36.16,10.3341,36.225,54.1021,13.75,78.94,#N/A N/A,22.945,40.2,48.57,9.5517,29,41.735,47.6,16.75,14.44,32.46,37.295,11.695,9.42,43.195,3.81,26.615,16.65,41.625,14.707,39,5.81,6.318,2.469,8.53,77.15,#N/A N/A,68.87,108.3,9.46,76.62,16.445,21.22,14.23,53.01,9.3959,31.31,60.216,36.245,16.4861,21.81,145.2,17.4193,55.723
2/19/2010,37.28,10.3835,37.46,58.6232,14.865,82.24,#N/A N/A,23.54,42.06,50.199,9.8188,30.435,43.74,53.08,17.413,15.405,32.3,38.905,12.32,9.752,44.11,3.975,27.56,17.07,42.99,15.633,39.7,6.06,6.839,2.5346,8.732,78.13,#N/A N/A,71.69,111.1,9.885,76,17.12,22.07,14.965,54.71,9.9241,32.905,63.317,40.605,17.3018,22.57,146.75,18.0967,59.778
2/26/2010,36.76,10.3594,36.39,60.1737,15.155,84.8,#N/A N/A,22.51,41.24,47.896,9.1751,29.785,42.95,53.13,16.731,14.785,30.66,38.45,11.945,9.45,44.295,3.9825,26.97,16.57,40.98,15.983,40.4,5.914,6.565,2.4221,8.662,77.13,#N/A N/A,71.74,113.65,9.895,76.02,17.225,21.47,17.28,53.72,9.392,32.76,61.039,39.215,17.0497,21.935,145,17.9032,59.44
3/5/2010,36.35,11.0811,36.91,61.7447,15.955,88.01,#N/A N/A,24.615,43.1,51.468,10.0493,32.365,44.185,56.78,17.398,15.615,32.985,41.9,13.01,9.68,45.715,4.0825,27.335,17.39,42.41,16.7,44.95,6.184,7.435,2.6612,9.101,81.99,#N/A N/A,78.38,116,10.34,79.21,17.72,23.335,17.875,55.76,10.2241,34.08,65.371,41.235,17.7862,22.88,155.7,18.7258,63.018
3/12/2010,36.9,11.1812,38.33,60.7362,14.675,88.09,#N/A N/A,25.03,44.255,50.907,10.1646,32.54,43.965,57,18.09,16.17,33.535,42.55,13.125,9.885,46.32,4.145,28.19,17.46,42.7,16.595,44.28,6.271,7.32,2.6706,9.32,86.73,#N/A N/A,77.88,116.6,10.8,78.47,17.75,24.135,18.315,55.4,10.1946,33.5,66.262,42.725,17.717,22.48,150.6,18.8225,69.569
3/19/2010,38.07,11.2802,39.1,59.8718,14.83,88.93,#N/A N/A,24.835,44.3,49.776,9.9244,32.06,43.58,57.32,18.878,15.8,34.375,42.75,13.005,9.89,47.3,4.135,27.9,17.09,42.34,16.432,45,6.255,7.206,2.6612,9.758,87.9,#N/A N/A,78.06,116.6,11.17,78.7,17.585,24.35,19.08,56.57,9.8651,34.4,69.073,42.855,17.5737,22.74,148.25,18.5806,71.726
3/26/2010,37.54,11.3239,40.055,60.3109,15.325,92.25,#N/A N/A,26.43,45.25,49.175,10.0253,34.2,43.565,58.72,18.99,16.58,34.98,43.48,12.99,9.871,47.375,4.1225,28.27,17.41,42.76,16.36,47.145,6.303,7.405,2.6425,9.9,88.36,#N/A N/A,78.59,119.8,11.57,78.41,17.69,24.855,19.575,55.72,9.8946,35.29,71.03,43.075,17.6874,22.23,146.3,19.2096,68.783
4/2/2010,37.48,11.3953,40.14,61.6212,15.245,94,#N/A N/A,26.535,47,49.835,9.9725,35.155,45.46,57.8,18.91,16.71,35.405,44.42,13.025,10.02,47.725,4.18,28.85,17.56,43.64,18.437,47.345,6.337,7.728,2.6401,9.941,91.87,#N/A N/A,79.85,121.7,11.69,78.97,17.815,24.215,19.635,55.16,9.9241,36.365,73.394,43.93,17.4896,23,151.25,19.5193,69.52
4/9/2010,38.49,11.8212,41.12,61.0793,14.9,93.57,#N/A N/A,26.66,46.97,49.372,10.7699,34.86,46.015,56.75,18.995,17,35.36,44.785,12.945,10.04,47.5,4.1775,28.72,17.59,44.37,18.583,45.89,6.467,7.609,2.5721,9.894,95.16,#N/A N/A,79.66,121.85,11.34,79.89,17.565,24.53,19.65,55.41,10.3027,36,72.522,43.95,17.717,23.08,152.65,19.4225,68.7
4/16/2010,36.75,11.5449,41.14,59.3161,14.61,92.34,#N/A N/A,25.59,45.95,48.609,10.6162,35.56,45.555,55.35,19.6,17.03,36.54,43.63,13.105,10,46.28,4.185,28.145,17.52,42.985,18.433,45.205,6.44,7.505,2.6237,9.706,95.57,#N/A N/A,78.88,120.7,11,80.15,17.17,24.095,19.34,54.04,10.3175,36,68.927,42.675,17.4056,22.25,148.15,19.3548,70.92
4/23/2010,36.85,11.85,44.495,60.6265,14.515,89.38,#N/A N/A,26.55,47.75,50.691,10.2031,37.28,44.7,52.96,21.5,16.48,38.87,43.49,13.34,9.914,46.83,4.1325,27.51,17.67,42.61,18,43.1,6.297,7.211,2.5299,9.755,99.92,#N/A N/A,80.18,118.5,9.49,81.72,17.07,26.35,18.92,53.47,9.7962,37,70.575,43.49,17.1733,22.97,146.3,19.7661,73.47
4/30/2010,36.6,11.8787,44.16,60.256,14.03,86.52,12,24.85,43.98,47.31,9.5526,37.13,44.38,52.13,21.431,15.1,38.815,42.125,12.235,9.779,45.935,3.9525,26.795,16.86,40.97,17.837,40.4,5.99,6.739,2.3424,9.326,92.83,#N/A N/A,78.26,106.2,9.155,78.31,16.445,25.43,19.23,51.66,9.393,36.225,72.038,42.965,16.8322,22.945,142.5,19.1613,72.54
5/7/2010,36.01,11.0696,40.22,55.1792,13.555,76.67,10.75,23.4,41,44.525,7.7157,35.48,40.16,43.93,17.75,11.82,35.85,36.565,11.175,8.55,44.9,3.545,24.085,15.31,37.37,16.54,32.77,5.103,5.515,1.8828,8.542,85.9,#N/A N/A,71.66,101,8.35,71.37,15.14,22.99,19.33,48.5,7.5832,34.6,66.136,37.81,15.186,21.64,121.45,16.2725,67.31
5/14/2010,38.16,11.6428,41.82,57.0178,16.315,83.29,12.2,23.835,44.38,46.558,8.4353,38.62,41.875,47.97,18.215,13.095,40.575,36.97,12.355,8.94,46.99,3.6,24.965,15.76,38.425,17.407,35.25,5.303,6.74,2.0399,8.971,93.74,#N/A N/A,79.36,105,8.24,74.79,15.49,24.825,22.665,50.45,8.1832,35.15,71.67,40.145,14.7065,22.55,127.15,17.1435,71.12
5/21/2010,38.18,11.6025,40.01,55.9476,15.85,81.08,12.16,22.65,42,44.786,8.3844,36.025,40.37,46.215,17.79,13.015,38.83,35.345,11.83,8.818,45.77,3.57,25.155,15.55,37.6,16.6,35.235,5.3,6.406,2.0516,8.786,83,#N/A N/A,75.47,101.9,8.015,73.75,15.365,23.71,21.235,46.81,8.4635,34.39,68.898,39.185,15.4035,21.7,126,16.3935,66.05
5/28/2010,39.13,11.827,40.44,58.1919,16.085,81.53,12.36,23.12,42.85,44.87,8.2864,37.675,41.955,46.97,18.222,13.515,40.3,36.79,12.09,9.154,46.44,3.75,25.585,15.35,38.135,17.147,35.55,5.46,6.464,2.0141,9.113,88.6,#N/A N/A,77.43,103.35,8.3,76.17,15.585,24.415,21.95,49.015,8.2619,34.69,71.175,40.75,15.5222,22.495,125.8,17.1677,70.18
6/4/2010,39.12,12.1435,40.885,58.8213,16.09,79.59,12.785,23.935,42.74,45.741,7.3939,38.105,42.84,43.125,18.36,12.535,40.38,36.16,11.895,9.203,47.105,3.675,25.07,14.95,38.185,18.09,31.585,5.139,6.26,1.8692,8.97,89.72,#N/A N/A,78.65,101.5,8.08,76.18,15.435,24.28,22.17,48.955,7.4258,36.245,70.449,42.515,15.2701,22.89,126.75,16.5629,70.03
6/11/2010,40.32,12.1723,42.895,61.5728,17.645,81.35,12.8,24.34,44.89,47.055,8.1375,40.085,43.28,46.275,19,13.115,42.735,37.98,12.135,9.404,48.535,3.82,24.805,15.37,38.7,18.133,33.725,5.404,6.401,2.0422,9.661,92.19,#N/A N/A,82.83,102.75,7.88,78.34,15.845,25.03,23.39,49.7,8.4684,36.3,72.048,43.775,15.7644,23.21,132.7,16.6355,72.18
6/18/2010,41.25,12.2701,42.485,62.246,17.93,84.37,12.415,25.045,46.215,47.561,8.9925,40.705,43.995,50.18,19.55,13.855,43.12,38.505,12.535,9.653,48.92,3.965,25.845,16.02,40.185,18.667,38.23,5.375,6.877,2.2462,9.817,97.59,#N/A N/A,84.17,104.5,7.2,81.05,15.4,26.305,23.36,49.57,9.1962,37.58,74.867,45.435,16.0214,22.885,138.95,17.25,75.75
6/25/2010,40.16,11.8845,41.375,61.9826,17.495,82.01,12.84,23.77,46.16,46.435,8.4708,40.36,44.24,45.365,17.666,13.13,42.015,35.61,12.42,9.74,48.96,3.5925,24.375,15.5,37.88,18.23,35.78,4.936,6.436,2.1853,9.668,95.66,#N/A N/A,81.82,104.45,6.785,81.29,14.685,25.24,22.895,49.02,8.7261,37.13,72.794,42.875,15.5321,23.25,136.25,16.6451,75.07
7/2/2010,38.78,11.309,38.775,59.5091,15.8,80.44,12.29,22.255,43.84,43.669,8.1855,37.885,44.32,44.205,16.72,12.395,40.28,33.49,12.16,9.534,47.805,3.4625,23.27,14.91,36.19,17.553,32.9,4.7,6.084,2.0117,9.39,88.98,#N/A N/A,76.53,102.9,6.71,78.29,14.205,24,20.56,47.06,8.6219,35.86,69.499,40.095,15.0278,21.94,129.15,15.9532,70.07
7/9/2010,41.21,11.6198,40.63,61.7191,17.01,83.91,12.48,23.73,45.745,45.662,9.2711,39.15,45.495,50.09,15.53,13.29,41.635,35.44,12.825,9.973,49.03,3.655,24.965,15.61,38.295,17.667,38.395,5.158,6.832,2.2744,9.908,92.28,#N/A N/A,81.02,106.5,6.68,82.8,14.945,25.03,22.33,47.54,9.8051,37.22,70.953,42.7,16.0264,22.785,133.05,16.7855,72.12
7/16/2010,41.09,11.7636,39.655,62.0119,16.42,84.8,12.65,23.94,44.96,45.549,9.0406,42.15,45.095,47.06,15.49,12.885,43.05,35.005,12.685,10.04,49.6,3.6075,24.32,15.28,38.045,17.833,36.3,5.063,6.549,2.2439,9.996,90.73,#N/A N/A,80.64,105.05,6.77,82.52,14.73,24.9,20.625,47.67,9.51,37.25,71.931,42.495,15.9819,23.31,134.9,16.7419,76
7/23/2010,41.95,11.5737,42.555,64.2365,18.015,86.84,13.22,24.58,46.71,45.062,9.4537,41.99,46.145,49.82,16.205,13.1,42.485,37.345,13.125,10.21,48.925,3.6775,25.31,15.59,38.14,17.21,38,5.304,6.916,2.2533,10.578,95.57,#N/A N/A,84.81,106.1,7.21,83.37,14.96,24.66,20.945,45.51,9.9487,37.345,74.053,44.8,16.4317,24.1,147.9,17.6274,79.27
7/30/2010,40.64,11.3378,41.56,63.2047,18.18,89.1,13.5,24.47,44.81,43.413,9.9292,41.31,43.04,52.71,16.03,14.145,41.375,37.15,13.325,10.31,48,3.7675,25.49,15.69,38.71,17.833,44.235,5.415,7.38,2.3822,10.15,93.93,#N/A N/A,84.37,106.3,7.095,80.52,16.07,23.91,20.71,44.57,9.8051,35.04,72.474,44.25,17.2227,22.625,151.4,17.85,81.31
8/6/2010,39.19,11.5277,43.12,63.9584,18.54,90.21,13.175,24.065,44.745,48.107,10.0926,43.9,42.435,55.71,15.99,14.24,40.965,37.56,13.87,10.155,48.06,3.835,26.19,16.34,40.01,19.023,45.52,5.523,7.581,2.3564,10.01,95.89,#N/A N/A,86.18,107.1,7.145,78.44,16.18,23.34,19.65,45.27,9.9388,35.03,73.976,45.56,17.3858,21.2,149.9,17.6661,79.75
8/13/2010,41.95,11.3493,41.98,61.5801,18.025,86.42,12.97,21.975,43.8,47.158,9.4979,41.885,42.825,53.27,14.77,13.15,39.145,35.53,13.39,10.485,48.12,3.815,25.75,16.05,39.03,19.03,43.37,5.439,7.303,2.2157,10.092,92.83,#N/A N/A,84.39,106.15,7.01,78.4,16.5,22.615,19.54,44.76,9.3438,34.86,72.677,43.61,17.3512,21.48,146.1,17.5113,77.02
8/20/2010,40.67,11.2549,41.02,60.2702,17.895,82.46,12.615,22.11,42.55,45.987,9.2904,41.87,41.255,51.02,13.89,12.585,39.23,34.74,12.975,10.105,48.615,3.7225,24.97,15.66,37.77,18.71,41.095,5.394,7.059,2.0985,10.41,93.1,#N/A N/A,83.16,102.95,7.155,75.71,16.095,21.93,19.675,44.965,9.0369,34.995,71.108,42.995,16.9706,21.035,144,17.0806,78.86
8/27/2010,40.67,11.0558,40.045,60.3214,17.385,81.43,13.5,20.205,42.025,46.4,9.1338,41.76,42.59,49.745,12.095,12.485,38.405,35.17,12.995,10.405,47.97,3.74,24.65,15.65,37.065,18.467,40.45,5.468,7.001,2.1173,10.472,94.48,#N/A N/A,82.62,100.7,6.795,78,16.495,22.095,19.335,45.26,9.0595,34.785,70.013,42.02,17.2079,21.395,148.7,17.5209,79.02
9/3/2010,42.49,11.3044,41.73,62.8095,18.145,84.54,13.3,20.8,43.34,48.713,9.5853,44.095,43.31,53.44,13.45,13.22,41.655,37.18,13.5,10.365,48.08,3.89,25.95,16.39,38.79,18.79,44.375,5.675,7.567,2.2439,11.008,98.78,#N/A N/A,88.6,102.95,7.14,81.97,16.245,23.655,20.615,46.8,9.6507,35.685,72.319,43.125,17.7763,21.785,155.3,18.8419,82.8
9/10/2010,43,11.4425,42.375,65.2025,18.995,84.1,13,20.855,43.695,50.277,9.6362,46.205,44.53,54.84,13.18,13.12,43.78,37.165,13.47,10.445,48.39,3.96,26.615,16.47,39.005,19.167,43.91,5.75,7.714,2.2837,11.322,100.74,#N/A N/A,89.12,103.05,7.79,83.15,16.34,23.705,20.39,48.545,9.7559,35.79,73.443,44.755,17.7665,21.9,158.85,18.8564,87.78
9/17/2010,42.3,11.614,43.005,65.7074,18.925,83.92,12.75,21.8,44.77,50.248,9.6122,47.41,43.245,53.92,12.8,12.785,44.475,36.86,13.045,10.33,48.675,3.8775,25.32,16.07,37.855,19.103,44,5.616,7.669,2.2533,11.522,106,#N/A N/A,90.89,101.7,7.62,82.67,16.21,22.93,19.385,50.13,9.511,36.96,74.761,46.255,17.7467,21.695,160.65,19.1564,91.21
9/24/2010,43.2,11.6888,45.945,66.9441,19.25,84.63,13.125,21.72,46.915,51.478,9.91,50.35,43.6,55.3,12.59,13.075,46.13,36.97,13.145,10.22,49.23,3.92,26.07,15.73,38.04,19.38,45.21,5.705,7.893,2.2884,11.964,107.93,#N/A N/A,95.35,102.3,7.46,84.01,16.19,23.26,21.445,50.63,9.3831,36.79,76.825,46.91,18.2015,21.7,164.1,19.2967,90.93
10/1/2010,42.61,11.2238,45.57,64.9244,18.08,83.1,13.68,21.69,46.87,50.563,9.3691,49.3,43.765,51.56,11.895,12.725,45.515,36.49,13.13,10.05,50.3,3.87,25.955,15.97,38.075,19.653,41.4,5.601,7.64,2.2228,11.444,106.28,#N/A N/A,94.76,101.5,7.445,81.35,15.885,22.87,20.215,48.29,8.9504,36.59,74.344,46.65,17.979,21.5,163.15,19.2532,86.5
10/8/2010,44,10.9832,46.845,67.4125,17.975,84.45,13.475,21.065,48.73,53.092,9.5104,50.07,43.455,53.2,12.49,13.45,45.435,37.945,13.27,9.914,49.35,3.9275,27.05,16.2,38.46,19.34,43.375,5.7,7.786,2.2884,11.686,103.53,#N/A N/A,98.86,103.65,7.75,82.1,16.055,23.015,20.235,48.96,9.2513,36.73,74.615,47.77,18.5475,21.87,143.65,19.6596,89.28
10/15/2010,44.73,11.0247,46.935,68.9053,17.655,87.93,13.55,23.365,50.97,54.598,9.4921,49.45,43.87,52.08,12,13.73,47.725,39.38,13.05,10.105,49.225,3.9475,27.815,16.23,39.19,19.997,41.52,5.848,7.987,2.3658,11.726,109.07,#N/A N/A,100.85,107.5,7.785,84,16.605,23.88,19.93,50.47,9.3241,38.16,78.55,51.725,19.2297,21.795,148.8,19.9354,92.2
10/22/2010,45.75,11.3032,46.88,70.2372,18.43,89.43,14.2,23.135,52.77,54.027,9.3932,50.03,45.56,53.14,12.55,13.335,49.305,39.49,13.555,10.055,48,4.0375,28.175,16.19,39.17,19.817,43.5,5.953,8.004,2.4948,11.908,106.28,#N/A N/A,102.11,109.6,8,85.74,16.67,22.72,21.38,49.715,9.4716,38.04,80.895,51.4,19.0863,21.49,153.1,19.9064,96.76
10/29/2010,45.04,11.4298,46.87,68.0125,18.885,90.04,14.635,23.71,52.28,52.767,9.079,51.51,45.475,52.55,12.305,13.08,47.43,38.38,13.4,10.41,47.98,4.1025,28.68,16.19,39.045,21.137,43.025,6.06,7.67,2.3705,12.002,107.79,#N/A N/A,101.48,112.35,7.76,84.36,17.265,21.73,22.78,50.18,9.0792,37.47,79.538,51,19.1803,21.345,149.7,19.8338,108
11/5/2010,43.58,11.1835,46.3,70.3104,18.4,92.7,14.17,24.265,57.17,54.903,8.375,54.06,46.4,53.8,13.53,13.72,48.94,39.475,13.315,10.215,48.085,4.09,28.71,16.41,40.585,21.207,44.015,5.915,7.916,2.2673,11.438,106.87,#N/A N/A,107.34,114.7,7.645,86.1,17.165,22.67,23.16,51,8.3602,37.31,81.302,52.875,19.032,22.55,150.5,19.7709,107.65
11/12/2010,43,11.2583,48.85,67.632,18.16,89.98,14.46,23.62,56.12,53.18,8.317,55.29,46.125,52.98,13.05,13.24,49.88,39.585,13.905,10.11,48,4.0375,27.025,16.18,39.47,21.227,42.41,5.825,7.891,2.1923,11.352,105.59,#N/A N/A,104.63,112.4,7.635,85.33,16.805,22.315,22.28,49.48,8.3858,36.74,83.337,51.8,17.7961,21.795,144.15,19.5483,114
11/19/2010,44.44,10.7899,48.105,67.954,17.32,91.07,14.785,24.79,57.4,56.861,8.26,56.67,46.98,53.28,14.835,12.835,50.74,40.525,13.77,10.11,48.14,4.0425,27.885,16.29,38.79,22.12,41.84,5.877,7.937,2.1595,12,108.29,#N/A N/A,107.61,113.15,7.4,87.33,16.8,22.9,23.655,50,8.3897,36.545,82.843,55.5,17.9246,22.815,142.1,19.8967,122.7
11/26/2010,43.4,10.829,48.945,67.5588,17.46,86.9,14.825,26.085,58.36,56.684,7.555,59.25,45.775,48.735,14.1,11.885,51.54,39.175,12.91,9.968,47.905,3.7475,26.465,15.64,37.735,22.49,38.41,5.41,7.226,1.9977,11.648,114.19,#N/A N/A,108.01,110.8,7.225,84.66,16.185,22.04,24.61,48.42,7.4081,36.505,83.211,54.725,16.7728,22.335,137.65,18.8225,127.35
12/3/2010,43.22,10.9199,49.165,67.5515,17.5,86.2,15.22,26.485,59.19,56.212,8.008,63.69,46.385,48.84,14.77,11.74,53.95,38.73,12.55,9.959,49.01,3.71,26.265,15.75,38.06,22.127,39.305,5.482,7.45,2.0094,12.73,115.15,#N/A N/A,109.68,111,7.535,84.23,15.905,22.54,26.37,47.92,8.2029,36.665,86.922,57.025,17.0052,22.43,142.55,19.0209,135.15
12/10/2010,43.45,10.9464,50.35,69.5493,17.975,90.55,15.36,28.39,60.5,57.166,8.046,62.52,46.995,51.65,15.09,12.695,54.87,40.28,12.755,9.891,49.1,3.7875,27.47,16.21,39.245,21.687,41.315,5.515,7.741,2.0352,12.582,116.89,#N/A N/A,109.5,114.3,7.435,85.82,15.98,22.58,25.175,49.31,8.1635,36.9,87.63,58.3,17.0744,23.235,144.45,19.7419,129
12/17/2010,43.3,11.05,50.48,71.5763,17.655,89.9,15.29,28.795,60.83,55.552,7.59,61.95,47.2,49.71,15.21,12.645,53.68,40.545,12.595,9.674,49.225,3.7475,27.18,16.26,39.77,20.937,41.29,5.57,7.367,1.9508,11.634,113.42,#N/A N/A,111.03,111.6,7.525,85.73,15.915,22.46,26.995,48.655,7.8439,37.995,89.519,57.675,16.8668,23.635,145.75,19.9548,121.8
12/24/2010,43.75,11.3942,50.1,70.6397,18,90.2,15.57,28.86,61.42,55.621,7.81,63.26,48.155,49.6,15.57,12.83,54.07,40.58,12.755,9.693,49.35,3.8525,28.05,16.67,40.465,21.017,42.135,5.918,7.284,2.0047,11.602,110.63,#N/A N/A,115.36,115.1,7.86,86.47,16.02,22.8,26.81,49.05,7.9953,38.365,91.845,57.775,17.1831,23.745,147.4,20.2983,128.1
12/31/2010,42.8,11.3677,48.89,69.2566,17.44,88.93,15.68,28.9,59.7,54.42,7.56,58.85,47.02,47.61,15.5,12.45,50.73,40.68,12.7,9.655,48.175,3.74,26.85,16.34,39.65,20.917,40.22,5.768,7.28,1.9039,11.206,108.89,#N/A N/A,110.94,113.45,7.74,83.08,15.595,22.92,26.5,47.85,7.7976,38.1,89.829,56,16.7728,23.47,148,19.5483,121.4
1/7/2011,43.69,11.2606,47.55,67.5808,19.15,90.83,14.355,27.93,57.1,54.617,7.156,59.31,46.17,48.715,14.3,13.205,54.53,39.995,13.025,9.857,48.4,3.7725,27.215,17.15,41.22,20.667,40.88,5.527,7.435,1.8804,11.202,106.37,#N/A N/A,107.56,113.35,8.14,83.7,15.935,23.935,28.2,49.75,7.475,38.075,86.942,57.575,16.5306,23.535,143,19.8822,127.85
1/14/2011,43.18,11.1076,46.99,69.0517,20.75,95.41,15.04,29.95,57.57,54.519,8.334,58.94,45.255,52.57,15.17,14.54,55.95,41.595,13.35,9.633,48.74,3.89,28.425,17.71,42.4,20.203,45.19,5.969,7.81,2.1055,11.742,108.66,#N/A N/A,105.22,112.25,8.22,82.75,15.825,24.815,27.37,51.2,8.4783,40.18,88.25,58.325,17.4303,22.875,144.8,20.129,125.75
1/21/2011,41.02,11.1628,44.75,69.0224,20.39,97.75,14.45,28.895,56.64,53.594,9.07,55.7,44.81,55.1,15.08,14.95,54.78,42.48,13.565,9.94,46.93,4.105,29.655,17.64,42.525,19.967,48.08,6.324,8.074,2.2556,11.558,104.68,#N/A N/A,101.21,115.45,7.895,84.72,16.13,24.57,26.76,50.87,8.9209,40.13,89.49,56.55,18.1619,22.915,139.55,20.9709,114
1/28/2011,40.41,11.3262,45.745,66.827,21.655,100.35,15.08,30.79,56.29,52.708,8.894,57.1,43.945,55.08,15.82,15.39,54.8,42.5,13.375,9.729,48.415,4.1025,29.025,17.37,42.325,21.167,48.32,6.194,8.296,2.2579,10.986,103.85,#N/A N/A,102.56,114.5,7.85,83.97,15.88,23.02,26.72,49.215,8.73,42.15,90.886,57.625,18.0729,21.77,139.5,20.5161,120.4
2/4/2011,40.59,11.3516,46.01,68.4589,20.335,105.9,15.605,31.805,57.35,53.978,8.928,56.85,44.97,55.81,16.5,15.56,52.69,42.665,13.405,10.065,49.825,4.215,29.03,18.13,43.52,20.967,46.805,6.309,8.841,2.3517,10.89,104.27,#N/A N/A,102.78,120.2,8.125,88.77,16.45,22.63,26.095,50.3,8.7723,43.21,90.353,56.1,18.3201,21.965,140.8,20.458,115.35
2/11/2011,41.26,11.2065,48.49,68.7224,21.765,106.5,15.15,31.85,58.04,54.696,8.935,63.14,43.585,56.72,16.685,15.645,56.51,43.83,13.6,9.9,50.9,4.315,29.72,18.26,43.445,20.817,48.4,6.336,8.927,2.2978,10.726,107.7,#N/A N/A,107.61,122.05,7,85.72,16.24,23.44,26.67,49.65,8.6946,44.365,91.748,57.425,18.1174,21.88,144.45,20.1,128.2
2/18/2011,40.04,11.3493,47.86,69.7469,21.65,108.05,14.85,32.715,61.54,56.271,9.329,60.56,45.835,58.24,17,15.52,52.63,44.615,13.825,10.01,51.66,4.2925,29.7,18.37,43.605,20.81,51.93,6.426,9.282,2.3752,10.898,105.78,#N/A N/A,104.77,124.8,6.7,85.87,16.45,23.825,25.255,50.87,9.1097,44.24,94.965,59.575,18.2608,22.055,144.35,20.1483,119.65
2/25/2011,40.02,11.2342,46.375,67.8003,20.66,102.5,14.16,31.465,59.18,53.928,8.969,58.7,45.285,55.91,16.44,15.04,51.07,42.955,13.23,9.741,51.82,4.29,29.065,17.56,43.78,21.913,49.54,6.288,8.948,2.2865,10.654,101.61,#N/A N/A,102.92,120.45,6.28,84.4,16.015,23.26,25.105,49.715,8.791,43.33,91.244,58.675,18.0729,21.865,144.9,19.8725,119.4
3/4/2011,41.5,10.8417,46.89,68.8175,19.695,104.65,14.035,32.64,60.6,55.729,8.499,57.78,44.87,53.21,15.905,15.01,48.235,43.565,12.81,9.709,51.94,4.224,27.925,17.61,43.96,22.317,47.515,5.99,8.88,2.2453,10.454,100.79,#N/A N/A,100.53,119.2,6.06,82.68,15.7,23.855,25.455,51.1,8.2029,44.05,92.446,59.875,17.8406,21.555,148.15,19.2435,117.1
3/11/2011,41.07,10.9061,46.115,67.1051,19.655,99.82,13.56,29.39,58.39,53.771,8.52,56.3,44.27,53.14,15.18,14.61,47.79,43.035,12.945,10.16,51.99,4.15,27.24,17.46,42.255,21.743,46.75,5.961,8.937,2.1834,10.534,99.28,#N/A N/A,99.13,111.75,6.08,81.64,15.47,23.195,25.24,49.39,7.9609,42.325,88.434,57.225,17.6478,21.88,147.3,19.1032,114.3
3/18/2011,38.92,10.6632,43.215,65.422,19.24,93.91,13.175,28.77,56.25,51.163,8.58,55.3,43.005,52,15.425,14.01,45.9,41.34,12.21,9.59,49.67,4.08,26.31,16.73,40.76,21.173,46.435,5.826,8.661,2.0652,10.53,92.92,#N/A N/A,95.08,107.7,5.88,78.51,15.01,22.125,24.795,47.115,8.1586,40.725,87.6,56.95,17.104,21.09,145.65,18.6048,108.7
3/25/2011,40.82,10.8255,44.6,67.8003,20.185,98.77,13.685,30.745,59.03,52.452,8.947,57.46,45.255,53.09,16.385,14.68,48.995,43.155,12.51,10.735,51.47,4.28,27.77,17.33,42.575,21.767,48.35,6.105,9.324,2.1384,11.356,97.91,#N/A N/A,98.86,109.35,5.97,82.17,15.69,22.58,24.68,49.1,8.3838,42.945,91.011,59.375,17.5885,22.095,150.3,19.0596,113.05
4/1/2011,41.56,11.1029,44.645,69.6371,21.16,100.7,13.575,31.425,61.89,55.296,8.624,61.22,46.435,53.44,16.5,15.21,51.59,44.96,12.91,11.095,53,4.496,28.35,17.65,43.595,22.057,47.11,6.217,9.18,1.9789,11.514,100.7,#N/A N/A,101.84,114.15,5.99,83.4,15.885,22.835,25.535,50.28,8.2717,43.755,96.302,61.6,17.7467,22.38,154.1,19.8532,115.9
4/8/2011,40.94,11.1421,45.605,70.3396,20.91,103.65,13.7,29.42,63.83,54.115,8.79,58.54,46.855,54.7,16.59,15.85,52.04,44.45,12.87,11.065,53.82,4.6,27.425,17.72,43.15,22.37,47.85,6.3,9.215,2.1196,11.77,103.72,#N/A N/A,100.22,115.85,6.24,83.51,15.865,21.935,24.015,50.74,8.5186,44.19,93.298,60.725,18.0235,22.24,153.85,19.9403,112
