Dates,ABI BB Equity,AD NA Equity,ADS GY Equity,AI FP Equity,AIR FP Equity,ALV GY Equity,AMS SQ Equity,ASML NA Equity,BAS GY Equity,BAYN GY Equity,BBVA SQ Equity,BMW GY Equity,BN FP Equity,BNP FP Equity,CRH ID Equity,CS FP Equity,DAI GY Equity,DG FP Equity,DPW GY Equity,DTE GY Equity,EL FP Equity,ENEL IM Equity,ENGI FP Equity,ENI IM Equity,FP FP Equity,FRE GY Equity,GLE FP Equity,IBE SQ Equity,INGA NA Equity,ISP IM Equity,ITX SQ Equity,KER FP Equity,LIN GY Equity,MC FP Equity,MUV2 GY Equity,NOKIA FH Equity,OR FP Equity,ORA FP Equity,PHIA NA Equity,SAF FP Equity,SAN FP Equity,SAN SQ Equity,SAP GY Equity,SIE GY Equity,SU FP Equity,TEF SQ Equity,UNA NA Equity,URW NA Equity,VIV FP Equity,VOW3 GY Equity
16/08/2007,33.3,12.5032,41.5,55.1773,20.32,152.64,#N/A N/A,19.77,45.04,52.846,15.881,43.75,49.6528,72.5714,27.1697,27.1433,59.7,46.7,20.47,13.07,42.31,6.3247,31.9,23.31,51.44,17.023,101.0326,9.7375,21.7693,5.0917,8.46,104.15,#N/A N/A,69.84,128.2,21.02,83.1,20.62,27.11,16.71,57.02,11.9304,38.02,84.034,45.51,16.9755,21.29,161.75,27.6193,87.47
17/08/2007,33.68,12.7334,42.04,54.8904,19.8,158.03,#N/A N/A,19.73,45.04,53.151,16.3614,43.92,50.6342,76.0022,27.1426,28.3549,60.14,47.65,20.47,13.19,42.43,6.4614,32.25,23.82,52.94,17.397,104.8297,9.7625,22.5295,5.2615,8.44,104.08,#N/A N/A,71.11,129.82,21.72,83.57,21,27.38,17.1,57.92,12.4256,38.65,85.42,44.64,17.1733,21.74,169.89,27.987,87.53
20/08/2007,33.89,13.0499,42,54.8343,20.23,159.14,#N/A N/A,20.34,45.315,53.81,16.3134,43.81,50.9644,76.0994,27.0973,28.7262,59.4,47.84,20.63,13.47,42.74,6.4834,32.25,23.91,52.68,17.01,104.6434,9.8175,22.6217,5.269,8.552,104.72,#N/A N/A,71.67,130,22,83.78,21.24,27.85,17.34,58.45,12.3431,38.63,86.263,44.355,17.2326,21.76,170.88,27.9677,87.759
21/08/2007,34.05,13.0212,41.88,54.9528,20.64,158.7,#N/A N/A,20.8,46.085,55.867,16.1404,43.93,51.1437,76.1188,27.224,28.6774,60.62,47.93,20.45,13.43,43.24,6.501,32.5,23.64,52.47,17.297,104.599,9.81,22.5142,5.2709,8.494,105.89,#N/A N/A,71.96,127.47,22.06,83.62,21.4,27.73,17.41,58.72,12.2789,38.77,86.292,44.44,17.3314,21.54,172.3,28.2193,89.21
22/08/2007,34.3,13.496,42.6,57.0671,21.04,159.95,#N/A N/A,20.94,46.17,55.975,16.3326,44.15,51.7382,76.4493,27.7759,28.9705,62.81,51,20.83,13.47,44.57,6.6245,32.97,24.35,53.29,17.29,105.8322,9.88,22.7062,5.2709,8.58,107.86,#N/A N/A,72.66,128.36,22.62,84.44,21.5,28.34,17.62,58.96,12.3614,38.69,88.027,45.66,17.3611,22.07,183.73,28.7419,90.711
23/08/2007,34.36,10.8658,42.85,56.5931,21.01,159.11,#N/A N/A,20.99,46.34,55.464,16.1981,43.89,51.5212,76.1966,27.6854,29.0291,63.08,51.63,21.31,13.54,44.57,6.643,33.68,24.48,53.4,17.167,106.1339,9.905,22.7906,5.284,8.51,109.25,#N/A N/A,72.47,128.4,22.28,83.84,21.6,28.39,17.97,59.19,12.2881,38.81,88.821,46.44,17.46,22.02,183.8,28.5193,88.723
24/08/2007,35.1,10.9694,42.39,57.5037,21.36,157.65,#N/A N/A,20.98,46.35,55.906,16.1596,44.04,52.1345,75.526,27.4321,29.0291,63.06,51.54,21.53,13.5,44.66,6.6906,34,24.86,54.14,17.337,105.7879,9.975,22.7753,5.2709,8.67,110.72,#N/A N/A,72.74,127.23,22.5,84.55,21.76,28.71,18,59.31,12.2973,38.73,89.325,47.005,17.5489,22.04,186.5,28.6161,88.564
27/08/2007,35.95,10.9349,42.7,57.4288,21.35,156.67,#N/A N/A,21.16,46.57,55.375,16.1308,44,52.5308,76.2938,28.3278,29.1268,63.12,51.87,21.48,13.55,45.57,6.6879,33.97,24.59,53.88,17.237,106.4533,9.925,22.7599,5.2624,8.616,110.85,#N/A N/A,73.21,127.17,22.64,85.17,21.95,28.8,18.04,59.68,12.2973,38.45,87.94,47.45,17.6379,22.18,182.88,28.9354,89.23
28/08/2007,36.12,10.486,41.97,56.169,20.93,154.75,#N/A N/A,20.98,46.425,55.218,15.9291,43.3,51.2381,73.728,27.9116,28.2377,62.67,50.32,20.88,13.43,45.06,6.6377,33.9,24.22,52.56,16.95,103.3925,9.8325,22.2915,5.1677,8.506,108.61,#N/A N/A,71.74,126.2,22.28,83.01,21.62,28.18,17.69,58.47,12.0497,38.17,86.263,46.7,17.4204,21.66,177.58,28.6257,87.977
29/08/2007,36.39,10.6241,42,56.5869,21.3,154.41,#N/A N/A,21.15,47.04,54.922,15.9867,43.41,51.3419,73.9029,28.6264,28.267,63.26,50.75,20.99,13.46,45.39,6.6421,34.09,24.59,53.02,16.963,103.286,9.86,22.2224,5.163,8.524,109.63,#N/A N/A,71.19,125.76,23.31,83.19,21.85,28.35,17.52,58.64,12.0863,38.51,85.41,47.075,17.46,21.85,178.7,29.1967,87.928
30/08/2007,37.58,11.1651,42.09,57.591,21.52,155.56,#N/A N/A,21.61,47.755,55.906,16.102,43.8,52.5497,74.2722,28.5802,28.3842,63.76,50.94,20.94,13.55,44,6.6729,35.4,24.95,54.28,17.447,103.4013,10.05,22.3836,5.1527,8.476,111.49,#N/A N/A,72.79,126.31,24,84.39,21.82,28.73,17.88,59.19,12.178,38.95,87.184,47.47,17.6874,21.99,175.69,29.5548,88.494
31/08/2007,37.64,11.2802,43.15,58.3457,21.78,157.32,#N/A N/A,21.73,48.565,56.999,16.2269,44.63,52.7573,75.2441,28.7711,28.736,65.18,52.24,21.33,13.64,44.55,6.6809,36.8,25.38,55.25,17.643,105.016,10.175,22.6678,5.1865,8.61,116.12,#N/A N/A,73.89,126.78,24.17,85.98,22.14,28.93,17.33,59.92,12.2881,39.53,89.335,48.75,18.0136,22.32,175.55,29.0419,91.297
03/09/2007,38.16,11.2802,43.17,57.6534,21.84,156.4,#N/A N/A,22,48.295,56.95,16.3806,45.08,52.8328,75.1955,28.8616,28.6187,67.03,53.25,21.41,13.66,43.74,6.6994,35.81,25.22,54.83,17.62,105.9653,10.185,22.8213,5.2052,8.82,116.8,#N/A N/A,73.3,127.26,24.21,85.72,22.23,28.97,17.31,60.04,12.3431,39.67,88.86,49.09,18.1026,22.36,177.53,29.1677,94.438
04/09/2007,37.9,11.6255,43.4,57.7407,21.92,158.56,#N/A N/A,22.45,48.805,57.629,16.5343,45.6,52.9649,76.0994,28.9521,28.8825,67.86,53.38,21.71,13.69,43.65,6.6148,35,25.19,55.37,17.623,108.2099,10.175,23.1131,5.2043,8.89,119.63,#N/A N/A,73.57,128.89,24.65,86.2,22.42,29.2,17.3,60.44,12.444,39.7,90.101,49.44,18.0631,22.44,185.7,29.0806,94.418
05/09/2007,37.56,11.4644,43.35,56.1316,21.26,155.55,#N/A N/A,22.34,47.635,56.172,16.1596,44.9,51.8137,74.0973,28.364,28.1009,67.03,52.44,21.45,13.52,42.74,6.479,34.3,24.84,54.73,17.643,105.0426,9.8875,22.7522,5.0505,8.718,117.72,#N/A N/A,71.87,127.3,24.25,84.84,21.89,28.79,17.07,59.89,12.1047,39.29,89.122,48.615,17.5687,22.19,180.21,28.258,92.639
06/09/2007,37.57,11.7521,43.01,56.3811,21.18,156.47,#N/A N/A,22.99,47.625,55.838,16.1116,45.13,52.21,73.5725,27.6221,28.3842,67.91,52.24,21.59,13.5,43.15,6.5407,34.02,25.31,55.69,17.64,105.158,9.8275,22.8674,5.043,8.652,117.75,#N/A N/A,72.88,127.9,24.8,84.55,22.06,29.05,17.5,60.05,12.1414,40.27,89.635,48.53,17.6478,22.04,179.05,28.4612,92.44
07/09/2007,37.22,11.5334,42.48,54.8904,20.23,151.86,#N/A N/A,22.2,46.75,54.037,15.7177,43.38,51.5023,71.065,27.3235,27.7589,65.64,50.27,20.95,13.41,42.45,6.5531,33.44,24.81,54.42,17.497,101.0503,9.5925,22.591,4.8882,8.396,115.66,#N/A N/A,71.19,126,24.59,83.04,21.96,28.37,17.08,59.66,11.7929,40.38,85.662,46.445,17.4995,22.15,168.7,28.1419,91.347
10/09/2007,37.45,11.6716,42.37,54.641,20.26,150.8,#N/A N/A,22.05,46.005,53.8,15.3814,42.76,51.0494,70.3263,26.2378,27.5342,63.88,49.69,20.92,13.35,42.34,6.7144,33.03,24.87,54.54,17.263,100.1454,9.525,22.3606,4.862,8.238,115.1,#N/A N/A,70.59,125.49,24.52,83.68,21.81,29.25,16.84,59.69,11.6278,40.03,84.781,45.76,17.5885,21.92,166.83,27.7064,92.132
11/09/2007,38.08,11.7061,42.52,55.6825,20.64,151.74,#N/A N/A,22.25,46.375,54.253,15.7081,43.61,51.3985,71.4537,26.6449,27.9836,64.52,50.05,20.88,13.44,42.42,6.7708,33.65,25.11,55.38,17.527,101.8133,9.625,22.6601,4.9595,8.494,117.38,#N/A N/A,71.36,126.14,25.03,84.94,22.14,30,17.02,60.5,11.8021,40.67,86.128,46.52,17.9741,22.24,171,28.1225,92.082
12/09/2007,38.86,11.7867,42.72,55.4019,20.31,150.51,#N/A N/A,22.34,46.27,54.489,15.5832,42.99,52.2477,72.0952,26.6902,27.8957,64.38,50.03,20.76,13.59,43.03,6.8043,33.46,25.25,55.8,18,102.3012,9.5525,22.7522,4.9557,8.744,117.75,#N/A N/A,72,127.8,24.42,86.92,22.26,30.27,16.9,61.4,11.7104,41.03,85.682,46.22,18.4091,22.37,174.6,28.1322,92.44
13/09/2007,38.82,11.8212,42.74,56.6679,20.33,150.6,#N/A N/A,21.82,46.67,54.903,15.5736,42.93,53.0498,72.7366,26.464,28.1595,65.13,50.36,20.71,13.74,43.16,6.8228,33.58,25.46,56.53,18.263,102.9844,9.55,23.1669,4.9717,8.868,118.95,#N/A N/A,72.28,126.75,24.46,87.11,22.6,30.5,17.06,62,11.8296,41.61,86.486,46.33,18.8837,22.75,177.14,28.7419,93.484
14/09/2007,38.79,11.614,42.6,56.3499,20.41,149.52,#N/A N/A,21.78,46.505,55.218,15.3142,42.79,53.0309,71.6481,25.0073,28.052,65.29,49.09,21.1,13.67,43.35,6.7778,34.34,25.33,56.27,17.72,100.6954,9.4525,23.0287,4.9576,8.722,118.95,#N/A N/A,72.27,125.93,24.33,88.22,22.56,30.5,16.78,61.5,11.7104,41.39,84.81,46.235,18.5475,22.49,173.05,28.6064,93.345
17/09/2007,38.97,11.637,42.76,55.2584,20.19,148.7,#N/A N/A,21.3,46.745,55.67,14.9875,42.18,52.6252,69.9278,24.1569,27.4853,65.15,48.35,20.82,13.72,43.58,6.7382,34.21,25,55.69,17.527,98.371,9.4625,22.806,4.9867,8.58,116.35,#N/A N/A,71.12,125.6,24.61,87.75,22.27,30.19,16.52,60.08,11.5178,41.29,83.618,43.915,18.4981,22.23,168.1,27.9677,92.291
18/09/2007,40.75,11.9823,43.7,56.986,20.35,151.68,#N/A N/A,21.79,47.42,56.625,15.4871,42.31,53.5216,72.1049,25.2788,28.1106,65.89,50.54,21.03,13.79,43.26,6.8977,34.42,25.46,56.72,18.007,100.6954,9.715,23.0978,5.073,8.602,116.73,#N/A N/A,72.55,127.26,25.27,90.05,22.6,30.6,16.58,60.92,11.8754,41.25,85.798,45.045,18.9529,22.44,175.55,28.4128,92.917
19/09/2007,40.44,12.2241,44.8,58.7511,20.6,158,#N/A N/A,22.37,48.195,57.599,16.1885,43.05,54.0595,75.8078,26.283,29.6349,67.09,52.6,21.02,13.96,43.19,6.9612,35.56,26.26,58.49,18.183,107.6243,9.9725,23.8042,5.1733,9.24,121.15,#N/A N/A,74.16,129.8,26.45,92.82,22.72,31.49,16.81,62.16,12.3339,41.72,90.43,46.43,19.2692,22.81,184.2,29.1193,93.196
20/09/2007,40.28,12.1435,44.72,58.0026,20.25,157.36,#N/A N/A,22.26,48.095,57.028,16.0155,42.15,53.7386,74.972,25.5592,29.547,66.79,53.19,20.75,13.91,43.22,6.9374,35.15,26.23,58.24,17.83,107.1896,10.005,23.7658,5.163,9.188,120.51,#N/A N/A,73.59,129.69,26.23,92.45,22.72,31.04,16.48,61.57,12.2881,41.6,91.506,46.855,19.1901,22.42,184.77,29.2645,93.504
21/09/2007,40.3,12.0629,45.19,59.1752,20.33,161,#N/A N/A,22.89,48.02,54.617,15.9963,43.57,53.3235,74.9039,25.6416,29.7521,67.99,54.18,20.67,13.86,44,6.9771,34.88,26.12,58.1,18.307,106.9856,10.0825,23.8119,5.088,9.18,120.24,#N/A N/A,74.64,130.01,26.25,92.53,22.72,31.32,16.59,60.34,12.3064,41.76,94.045,47.335,19.1901,22.59,187.43,29.129,94.428
24/09/2007,39.84,12.0629,44.88,58.7386,20.45,159.91,#N/A N/A,23.04,48.61,55.651,15.9675,45.14,54.3237,73.2031,25.2878,30.0941,68.86,55.03,20.56,13.81,43.71,6.9956,34.95,26.26,58.09,18.41,105.5395,10.1875,23.6122,5.1002,9.266,119.72,#N/A N/A,74.52,130.23,26.07,92.25,22.81,31.28,16.34,60.39,12.3339,41.58,93.289,45.635,19.2791,22.28,180.23,28.7806,94.18
25/09/2007,39.25,12.0399,45.08,58.3956,20.7,159.15,#N/A N/A,23.13,48.84,55.149,15.7177,45.27,53.8613,72.2118,24.5115,29.9671,69.02,53.72,20.25,13.7,43.75,6.9709,34.95,25.89,57.18,18.27,103.7562,10.0625,23.5431,5.057,9.06,118.82,#N/A N/A,74.4,130.67,26,92.08,22.72,30.85,16.64,60.19,12.2789,41.11,92.232,45.195,19.032,22.05,179.42,28.6645,93.891
26/09/2007,39.31,12.2241,45.04,58.7947,21.08,160.49,#N/A N/A,23.4,48.325,55.346,15.785,46.68,53.7198,72.1729,24.3831,30.397,69.28,54.38,20.08,13.77,44.3,7.0564,35.99,26.13,57.44,18.367,104.6789,10.29,23.689,5.0664,9.284,119.87,#N/A N/A,74.8,132.11,26.63,92.2,23.17,30.99,16.85,60.43,12.3981,41.15,91.544,45.3,19.4077,22.01,181.15,28.8967,94.438
27/09/2007,39.5,12.3046,45.68,58.6887,21.07,163.49,#N/A N/A,22.9,48.56,55.227,15.833,45.98,52.8422,74.1653,24.8988,30.612,70.37,55.09,20.15,13.73,44.22,7.0255,36.27,26.17,57.5,18.087,106.6041,10.3325,23.8349,5.058,9.38,119.89,#N/A N/A,75.14,132.96,26.73,93.24,23.33,31.36,17.15,59.92,12.5449,40.74,93.25,44.865,19.3384,22.13,179.9,28.7516,95.025
28/09/2007,39.74,12.201,46,58.539,21.56,163.85,#N/A N/A,23.25,48.5,54.932,15.7946,45.23,52.0873,74.5832,25.1973,30.6608,70.64,54.79,20.4,13.78,44,6.9991,36.44,25.99,57.02,17.64,104.4039,10.3,23.904,5.0777,9.452,120.73,#N/A N/A,75.77,134.77,26.66,92,23.49,31.65,16.93,59.38,12.499,41.05,93.434,44.3,19.4077,21.61,180.62,28.6451,95.919
01/10/2007,39.44,12.3046,46.02,58.882,21.6,163.95,#N/A N/A,23.69,48.575,55.592,15.9099,45.51,52.2477,75.7787,25.6497,30.8367,72.18,55.76,20.17,13.84,44.26,7.0379,36.87,26.2,56.57,18.25,105.7524,10.3375,24.2726,5.1865,9.606,123.11,#N/A N/A,76.71,134.59,26.17,94.41,23.56,31.57,16.85,59.55,12.5082,41.4,94.965,45.565,19.2495,21.89,181.71,29.0903,97.251
02/10/2007,38.76,12.201,45.99,57.8405,21.88,165.41,#N/A N/A,24,47.835,54.883,16.4287,46.2,52.2289,77.6738,26.3735,31.0028,72.76,56.25,20.06,13.76,44.25,6.9929,36.63,25.88,55.67,18.39,110.0818,10.3875,24.3648,5.1565,9.852,123.92,#N/A N/A,77.1,134.93,26.2,94,23.46,31.57,17.06,59.89,12.7283,41.62,95.847,46.75,19.1803,21.54,180.9,28.9645,95.999
03/10/2007,38.8,12.3507,46.15,58.5889,21.71,165,#N/A N/A,23.6,47.75,54.666,16.4479,45.76,52.1817,78.2764,27.1968,31.3839,72.83,56.25,19.95,13.75,44.13,7.022,36.74,25.67,54.94,18.367,110.3214,10.3775,24.526,5.2108,9.788,123.53,#N/A N/A,77.05,134.79,26,94.71,23.22,31.45,17.04,60.08,12.6824,41.66,95.682,46.86,18.9529,21.46,182.84,28.8387,96.993
04/10/2007,38.83,12.178,45.67,58.7635,21.97,165.2,#N/A N/A,22.86,47.56,54.401,16.4479,46.48,51.993,78.8693,27.4502,31.462,73.05,55.14,20.37,13.61,44.44,7.0502,36.53,25.71,54.82,18.53,112.5482,10.35,24.5567,5.2831,9.8,123.53,#N/A N/A,77.43,134.4,25.55,93.54,22.75,31.05,17.56,60.75,12.6732,41.01,95.227,47.385,18.676,21.56,183.2,28.9064,98.593
05/10/2007,38.97,12.201,45.11,59.4808,22.27,164.23,#N/A N/A,22.93,47.985,54.322,16.6688,47.4,52.6818,80.0939,27.6673,31.5402,72.99,54.87,20.71,13.73,44.7,7.1005,36.53,25.94,54.95,18.333,113.3733,10.51,24.6489,5.2887,9.93,125.86,#N/A N/A,77.5,135.7,25.84,92.85,22.99,30.88,17.44,61.08,12.7833,41.63,95.954,47.91,19.1209,21.7,182.9,29.0612,104.617
08/10/2007,40.32,12.3046,43.7,59.2812,22.19,163.67,#N/A N/A,22.91,48.54,54.735,16.5728,47.41,52.0307,79.501,27.8664,31.2178,72.41,54.3,20.92,13.66,44.86,7.0828,36.46,25.91,54.68,18.457,113.0273,10.51,24.6028,5.2352,9.776,126.07,#N/A N/A,77.6,136.31,25.66,93.1,22.97,30.95,17.42,62.2,12.7099,39.95,94.374,47.98,19.0023,21.76,183.1,29.0322,106.356
09/10/2007,41.07,12.3622,44.34,59.6928,22.45,163.58,#N/A N/A,22.54,48.04,54.568,16.6496,47.5,52.2949,78.9665,27.0521,31.3643,73.41,54.06,21.2,13.66,45.18,7.171,37.05,26.23,55.15,18.613,112.2288,10.81,24.8716,5.2437,9.77,125.59,#N/A N/A,77.69,137.11,25.4,93.17,23.14,31.43,17.71,63.47,12.6274,39.87,94.229,47.735,18.9825,21.82,184.8,29.0419,107.539
10/10/2007,41.61,12.4888,44.52,59.4371,22.8,163.33,#N/A N/A,22.19,47.63,54.588,16.5055,47.32,51.1437,78.2181,26.9164,31.0224,74.38,54.08,21.36,13.65,44.85,7.1534,36.85,26.1,54.85,18.97,110.8005,10.8,24.8255,5.194,9.754,125.06,#N/A N/A,77.19,136.35,25.9,92.33,23.14,32.03,17.75,63.12,12.5632,39.73,94.548,47.075,19.1012,22.18,185.56,29.4967,108.93
11/10/2007,41.87,12.5348,44.21,59.9548,23.15,162.5,#N/A N/A,22.07,47.58,55.818,16.6496,47.63,50.5492,78.0918,26.0116,30.7683,75,54.97,21.67,13.78,45.54,7.2239,37.3,26.4,55.3,18.853,109.7447,10.78,24.7871,5.1705,9.78,124.63,#N/A N/A,77.48,137.95,26.84,90.71,24.12,31.92,17.68,62.92,12.5815,38.94,95.498,48.12,20.4359,22.4,184.61,29.729,113.036
12/10/2007,41.23,12.6039,44.06,59.4932,23.77,162.5,#N/A N/A,21.97,47.805,56.743,16.8514,47.23,50.2567,77.6544,25.0616,30.9051,75.05,53.56,22.06,13.68,45.31,7.2239,37.84,26.44,55.59,18.507,108.9374,10.77,24.9176,5.1583,9.774,125.29,#N/A N/A,77.05,138.39,26.22,90.54,23.96,32.15,17.44,62.65,12.6732,39.51,94.955,47.295,21.296,22.2,182.21,29.9225,112.648
15/10/2007,40.71,12.5464,43.8,59.7864,23.59,161.03,#N/A N/A,22.15,47.505,56.891,16.6784,46.81,50.8135,76.2743,24.7359,30.1918,74.63,53.18,21.68,13.52,45.19,7.1622,38.15,26.6,56.43,18.3,106.4621,10.66,24.5951,5.0505,9.72,123.74,#N/A N/A,79.02,136.81,25.63,91.15,23.53,30.33,17.44,62.05,12.7741,38.99,92.368,47.48,21.2664,22.06,179.5,29.6999,111.097
16/10/2007,41.26,12.5233,44.01,59.013,23.05,161.12,#N/A N/A,22.5,47.67,57.619,16.5343,46.57,51.1532,75.0983,24.3016,30.1918,75.21,52.68,21.45,13.35,44.7,7.1569,38.25,26.68,57.2,18.07,105.6903,10.78,24.4646,5.0636,9.842,124.2,#N/A N/A,77.94,136.54,24.8,90.93,23.72,29.63,17.19,60.99,12.7558,38.89,90.042,46.05,21.8694,21.9,176.39,29.4096,109.03
17/10/2007,41.51,12.6845,43.91,58.8446,23.35,162.26,#N/A N/A,24.35,47.99,57.904,16.4767,46.37,52.9838,75.4676,24.3288,30.1625,74.25,52.46,21.56,13.26,45.61,7.1313,39.07,26.41,57.01,18.3,105.9298,10.85,24.4876,5.0308,9.99,125.03,#N/A N/A,79.44,135.46,25.6,92.5,23.85,29.54,17.68,60.67,12.9942,39.6,90.663,46.82,22.1463,22.4,177.01,29.2257,107.131
18/10/2007,40.83,12.8226,44.01,58.1648,23.03,159.46,#N/A N/A,24.68,47.815,58.918,16.5055,46.11,53.7953,74.4763,23.8855,29.7815,73.73,52.5,20.99,13.24,44.83,7.1357,39.02,26.04,56.23,18.343,104.5547,11.03,24.1344,5.0101,10.04,124.84,#N/A N/A,78.47,134.04,26.25,91.39,24.13,29.38,17.41,60.07,13.04,38.29,88.531,46.35,22.2649,22.47,174.92,28.7903,107.946
19/10/2007,39.57,12.8917,43.94,58.4454,23.86,156.14,#N/A N/A,24.26,48.285,59.272,16.5151,45.77,54.2482,73.5433,23.5778,29.3906,73.9,52.87,20.93,13.22,43.88,7.1022,39.06,25.93,55.86,17.96,103.5167,11.07,24.2573,5.057,10.01,124.85,#N/A N/A,79.15,133.31,26.04,92.19,24.15,29.33,17.19,59.39,13.0309,37.95,88.531,46.595,22.2847,22.54,172.57,28.6451,109.427
22/10/2007,40.46,12.5118,43.4,57.7095,23.89,154.78,#N/A N/A,24.47,47.715,57.235,16.2365,45.5,55.0786,72.3965,23.0712,29.1464,71.79,51.54,20.69,13.24,43.18,7.0026,39,24.84,55.01,17.783,101.006,10.91,23.8964,4.9933,10.01,122.19,#N/A N/A,78.07,133.29,26.13,91.17,23.92,28.65,17.1,58.93,12.8291,37.79,86.971,46.225,22.2353,22.4,171.86,28.3064,110.054
23/10/2007,40.51,12.5809,44.05,58.2895,24.32,154.66,#N/A N/A,24.79,48.32,58.121,16.2845,45.21,55.4655,72.3965,23.4783,29.2734,73.24,52.83,20.8,13.35,44.21,7.0308,39.05,24.75,54.63,17.73,101.006,11.01,23.9424,5.0242,10.31,122.03,#N/A N/A,77.57,133.35,26.59,92.45,23.98,28.77,17.4,59.18,12.9025,37.47,88.637,47.08,22.166,22.57,172.87,28.5677,107.201
24/10/2007,39.85,12.2356,43.7,58.7635,24.29,152.02,#N/A N/A,24.69,47.9,57.678,15.9579,44.91,55.909,71.3857,23.804,29.0291,74.3,53.1,20.76,13.39,44.65,7.0775,38.75,24.74,54.53,17.567,99.205,10.86,23.6967,4.967,9.94,120.29,#N/A N/A,77.53,132.28,26.69,91.44,23.74,28.58,17.34,58.83,12.6732,37.14,87.213,46.75,21.8892,22.3,171.22,28.1903,110.292
25/10/2007,40.67,12.4543,44.67,58.7136,24.75,150.5,#N/A N/A,24.99,48.775,57.629,15.9195,45.55,56.7488,71.7161,24.4826,29.4786,77.76,53.71,20.93,13.93,44.25,7.2018,39.59,24.82,54.15,17.967,99.7195,10.95,23.6276,4.9539,10.01,121.17,#N/A N/A,79.14,134.1,27.23,89.36,25.8,28.29,18,59.6,12.9759,37.25,88.715,47.29,22.0375,22.57,172.12,29.0709,111.038
26/10/2007,40.97,11.7867,45.21,58.9569,24.5,151.16,#N/A N/A,24,48.925,57.353,16.0636,45.74,56.5884,71.8619,24.8074,29.2734,76.8,53.3,21.02,14.28,44.05,7.2468,39.68,25.16,55.36,17.76,99.0098,11.02,23.2974,5.0223,10.04,120.58,#N/A N/A,79.52,134.21,27.64,89.2,25.66,28.67,17.77,59.85,13.1868,37.22,88.977,48,22.5813,22.65,170.59,30.1354,116.892
29/10/2007,41.37,11.8212,45.2,59.1689,24.09,151.89,#N/A N/A,24.42,49.17,56.871,16.3326,46.33,56.0882,72.066,24.8716,29.6544,77.12,54.4,21.28,14.16,44.22,7.2785,39.5,25.32,56,17.167,100.2075,11.07,23.3819,5.0683,9.968,122.08,#N/A N/A,80.15,133.51,27.61,90.46,25.76,28.62,18.03,59.07,13.416,37.68,91.099,48.34,22.6505,23.05,169.51,30.0483,121.037
30/10/2007,40.57,11.8097,44.93,58.8696,23.74,153.75,#N/A N/A,24.26,47.955,56.202,16.4287,45.73,55.6353,72.5228,24.0664,29.7521,75.7,57.16,20.96,14.1,43.6,7.3041,38.96,25.2,55.67,16.833,100.447,11.15,23.3896,5.1058,10.01,121.97,#N/A N/A,79.42,133.52,27.32,89.86,25.2,28.44,17.51,59.25,13.682,37.44,90.75,47.36,22.5417,22.81,168.4,29.9322,124.745
31/10/2007,40.74,11.9248,46.05,59.2438,23.44,155.22,#N/A N/A,24.04,47.75,56.625,16.6881,46.23,55.8335,73.9515,23.8312,30.1528,75.95,56.62,20.91,14.15,43.99,7.2873,39.2,25.2,55.65,17.913,102.7892,11.11,23.8349,5.118,10.27,125.19,#N/A N/A,80.1,132.42,27.35,90.64,25.46,28.55,17.51,60.54,13.7553,37.34,90.818,47.525,22.5319,22.26,171.55,30.0774,130.212
01/11/2007,41.46,11.7521,45.8,58.2833,22.71,151.8,#N/A N/A,23.9,46.55,54.873,16.4671,44.95,54.9276,70.9483,23.1255,29.674,74.96,56.47,20.57,13.99,43.95,7.2521,38.96,24.78,54.21,17.667,99.9946,11.18,23.2974,5.028,10.16,124.04,#N/A N/A,79.06,131.33,27.23,89.77,25.18,28.72,17.21,60.18,13.4252,36.95,89.141,47.23,22.4725,23.26,166.37,29.487,126.514
02/11/2007,41.26,11.614,45.02,59.0941,22.89,150.8,#N/A N/A,23.83,46.445,55.749,16.4479,44.24,56.4751,69.5099,22.845,29.3515,74.11,57.48,20.34,13.9,43.85,7.2724,39.25,24.7,54.42,17.663,96.3926,11.25,22.9212,4.9651,10.13,120.6,#N/A N/A,77.62,130.63,27.23,90.39,25.65,28.96,17.32,60.6,13.4802,36.61,90.033,49.06,22.8977,23.58,163.39,29.4096,124.387
05/11/2007,41.16,11.4529,44.85,58.8134,22.01,148.87,#N/A N/A,24,46.425,56.103,16.5247,44.8,57.0979,68.3728,22.5102,28.8435,73.52,57.15,20.08,13.91,43.65,7.3226,39.42,24.45,54.37,17.463,94.3432,11.36,22.7445,4.9576,10.41,120.36,#N/A N/A,77.42,128.23,27.27,91.34,25.41,29.52,16.99,60.24,13.3243,36.37,91.041,48.73,22.8977,23.7,162.14,29.2257,122.111
06/11/2007,41.67,11.5104,45.38,58.9132,21.89,146.24,#N/A N/A,23.55,46.85,55.719,16.4575,43.31,56.277,68.6935,22.7093,28.5796,74.27,56.82,20.55,14.05,43.35,7.3649,39.9,24.4,54.61,18.167,94.3964,11.6,22.7753,4.9698,10.45,118.8,#N/A N/A,77.57,126.64,27.91,90.72,25.64,29.95,17.02,61.57,13.3335,36.56,92.223,49.8,22.9965,23.52,161.26,29.187,123.095
